year,mmwr_week,siteID,lifeStage,scientificName,n,ind_w_larval_ticks,ind_w_nymphal_ticks,ind_w_adult_ticks
2017,33,OSBS,unknown,Glaucomys volans,6,0,0,0
2017,33,SCBI,adult,Blarina brevicauda,13,0,0,0
2017,33,SCBI,adult,Microtus pennsylvanicus,15,7,0,0
2017,33,SCBI,adult,Mus musculus,5,1,0,0
2017,33,SCBI,adult,Peromyscus leucopus,37,29,3,0
2017,33,SCBI,adult,Peromyscus maniculatus,2,2,0,0
2017,33,SCBI,juvenile,Mus musculus,4,0,0,0
2017,33,SCBI,subadult,Peromyscus leucopus,6,6,1,0
2017,33,SCBI,unknown,Peromyscus sp.,1,0,0,0
2017,33,TALL,adult,Blarina carolinensis,2,0,0,0
2017,33,TALL,adult,Peromyscus gossypinus,30,0,0,0
2017,33,TALL,adult,Peromyscus leucopus,11,0,0,0
2017,33,TALL,adult,Sigmodon hispidus,4,0,0,0
2017,33,TALL,juvenile,Sigmodon hispidus,1,0,0,0
2017,33,UKFS,adult,Neotoma floridana,14,0,0,2
2017,33,UKFS,adult,Peromyscus leucopus,61,1,0,4
2017,33,UKFS,adult,Peromyscus maniculatus,6,0,0,0
2017,33,UKFS,adult,Reithrodontomys megalotis,2,0,0,0
2017,33,UKFS,adult,Sigmodon hispidus,19,3,4,3
2017,33,UKFS,juvenile,Sigmodon hispidus,4,0,0,0
2017,33,UKFS,subadult,Neotoma floridana,5,0,0,1
2017,33,UKFS,subadult,Sigmodon hispidus,7,0,1,1
2017,34,KONZ,adult,Blarina hylophaga,14,0,0,0
2017,34,KONZ,adult,Chaetodipus hispidus,3,0,0,0
2017,34,KONZ,adult,Microtus ochrogaster,47,6,5,8
2017,34,KONZ,adult,Microtus pinetorum,1,0,0,0
2017,34,KONZ,adult,Neotoma floridana,9,1,1,1
2017,34,KONZ,adult,Peromyscus leucopus,107,5,8,18
2017,34,KONZ,adult,Peromyscus maniculatus,35,3,1,2
2017,34,KONZ,adult,Reithrodontomys megalotis,7,2,2,1
2017,34,KONZ,adult,Sigmodon hispidus,47,6,4,5
2017,34,KONZ,juvenile,Microtus ochrogaster,1,1,0,0
2017,34,KONZ,juvenile,Sigmodon hispidus,27,1,1,1
2017,34,KONZ,subadult,Chaetodipus hispidus,1,0,0,0
2017,34,KONZ,subadult,Microtus ochrogaster,1,0,1,1
2017,34,KONZ,subadult,Sigmodon hispidus,21,2,6,2
2017,34,KONZ,unknown,Blarina hylophaga,3,0,0,0
2017,34,SERC,adult,Blarina brevicauda,2,0,0,0
2017,34,SERC,adult,Mus musculus,10,0,0,0
2017,34,SERC,adult,Peromyscus leucopus,58,46,14,0
2017,34,SERC,adult,Peromyscus maniculatus,1,0,0,0
2017,34,SERC,adult,Tamias striatus,1,0,0,0
2017,34,SERC,juvenile,Mus musculus,1,0,0,0
2017,34,SERC,subadult,Peromyscus leucopus,3,3,1,0
2017,34,SERC,subadult,Tamias striatus,1,0,0,0
2017,34,SERC,unknown,Peromyscus leucopus,1,1,0,0
2017,34,SERC,unknown,Peromyscus sp.,1,1,1,0
2017,35,LENO,adult,Blarina carolinensis,3,0,0,0
2017,35,LENO,adult,Peromyscus gossypinus,16,0,0,0
2017,35,LENO,adult,Peromyscus leucopus,2,0,0,0
2017,37,SCBI,adult,Blarina brevicauda,41,0,1,0
2017,37,SCBI,adult,Microtus pennsylvanicus,12,3,3,0
2017,37,SCBI,adult,Peromyscus leucopus,24,21,0,0
2017,37,SCBI,adult,NA,1,0,0,0
2017,37,SCBI,subadult,Peromyscus leucopus,3,3,0,0
2017,38,BLAN,adult,Blarina brevicauda,6,0,0,0
2017,38,BLAN,adult,Cryptotis parva,5,0,0,0
2017,38,BLAN,adult,Microtus pennsylvanicus,1,0,0,0
2017,38,BLAN,adult,Mus musculus,3,0,0,0
2017,38,BLAN,adult,Peromyscus leucopus,33,17,2,0
2017,38,BLAN,adult,Tamias striatus,2,0,0,0
2017,38,BLAN,adult,Zapus hudsonius,2,0,0,0
2017,38,BLAN,juvenile,Microtus pennsylvanicus,2,0,0,0
2017,38,BLAN,juvenile,Mus musculus,1,0,0,0
2017,38,BLAN,juvenile,Peromyscus leucopus,1,0,0,0
2017,38,BLAN,subadult,Microtus pennsylvanicus,1,0,0,0
2017,38,BLAN,subadult,Mus musculus,1,0,0,0
2017,38,BLAN,subadult,Peromyscus leucopus,3,3,0,0
2017,38,UKFS,adult,Blarina hylophaga,1,0,0,0
2017,38,UKFS,adult,Neotoma floridana,5,0,0,1
2017,38,UKFS,adult,Peromyscus leucopus,27,1,0,2
2017,38,UKFS,adult,Peromyscus maniculatus,1,0,0,0
2017,38,UKFS,adult,Sigmodon hispidus,35,7,2,9
2017,38,UKFS,juvenile,Sigmodon hispidus,7,1,0,0
2017,38,UKFS,subadult,Neotoma floridana,2,0,1,0
2017,38,UKFS,subadult,Sigmodon hispidus,10,0,0,0
2017,39,KONZ,adult,Blarina hylophaga,19,0,0,0
2017,39,KONZ,adult,Chaetodipus hispidus,3,0,0,0
2017,39,KONZ,adult,Microtus ochrogaster,26,6,2,8
2017,39,KONZ,adult,Neotoma floridana,2,0,0,1
2017,39,KONZ,adult,Peromyscus leucopus,35,1,2,5
2017,39,KONZ,adult,Peromyscus maniculatus,27,8,4,2
2017,39,KONZ,adult,Reithrodontomys megalotis,6,0,0,1
2017,39,KONZ,adult,Sigmodon hispidus,25,1,1,5
2017,39,KONZ,adult,Zapus hudsonius,1,0,0,0
2017,39,KONZ,juvenile,Microtus ochrogaster,1,0,0,1
2017,39,KONZ,juvenile,Sigmodon hispidus,48,0,1,1
2017,39,KONZ,subadult,Neotoma floridana,3,0,0,1
2017,39,KONZ,subadult,Sigmodon hispidus,60,5,1,1
2017,39,LENO,adult,Blarina carolinensis,1,0,0,0
2017,39,LENO,adult,Peromyscus gossypinus,5,0,0,0
2017,41,TALL,adult,Blarina carolinensis,4,0,0,0
2017,41,TALL,adult,Peromyscus gossypinus,16,0,0,0
2017,42,ORNL,adult,Blarina brevicauda,1,0,0,0
2017,42,ORNL,adult,Peromyscus leucopus,46,0,0,0
2017,42,ORNL,adult,Peromyscus maniculatus,13,0,0,0
2017,42,ORNL,adult,Peromyscus sp.,2,0,0,0
2017,42,ORNL,adult,Sigmodon hispidus,1,0,0,0
2017,42,ORNL,adult,Tamias striatus,2,0,0,0
2017,42,ORNL,juvenile,Peromyscus leucopus,1,0,0,0
2017,42,ORNL,subadult,Peromyscus leucopus,2,0,0,0
2017,43,LENO,adult,Peromyscus gossypinus,2,0,0,0
2018,11,OSBS,adult,Podomys floridanus,2,0,0,0
2018,15,ORNL,adult,Peromyscus leucopus,37,6,2,0
2018,15,ORNL,adult,Peromyscus maniculatus,19,4,4,0
2018,15,ORNL,adult,Tamias striatus,1,0,0,0
2018,15,ORNL,juvenile,Peromyscus leucopus,1,0,0,0
2018,15,ORNL,subadult,Peromyscus leucopus,1,0,0,0
2018,15,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2018,15,OSBS,adult,Peromyscus gossypinus,1,0,0,0
2018,15,OSBS,adult,Podomys floridanus,15,0,0,0
2018,15,OSBS,subadult,Peromyscus gossypinus,2,0,0,0
2018,15,OSBS,subadult,Podomys floridanus,5,0,0,0
2018,15,OSBS,subadult,Sigmodon hispidus,1,0,0,0
2018,15,SCBI,adult,Peromyscus leucopus,2,2,2,0
2018,16,BLAN,adult,Peromyscus leucopus,22,4,9,1
2018,16,BLAN,adult,Peromyscus sp.,2,1,0,0
2018,16,BLAN,juvenile,Peromyscus leucopus,2,0,0,0
2018,16,BLAN,subadult,Peromyscus leucopus,12,3,4,0
2018,16,TALL,adult,Peromyscus gossypinus,42,0,1,0
2018,16,TALL,adult,Peromyscus leucopus,7,0,0,0
2018,16,TALL,adult,Peromyscus polionotus,2,0,0,0
2018,16,TALL,juvenile,Peromyscus gossypinus,2,0,0,0
2018,16,TALL,subadult,Peromyscus gossypinus,5,0,0,0
2018,19,KONZ,adult,Chaetodipus hispidus,2,0,0,0
2018,19,KONZ,adult,Peromyscus leucopus,11,0,4,6
2018,19,KONZ,adult,Peromyscus maniculatus,22,0,0,2
2018,19,KONZ,adult,Reithrodontomys megalotis,3,0,0,0
2018,19,KONZ,adult,Zapus hudsonius,1,0,0,0
2018,19,KONZ,juvenile,Peromyscus maniculatus,1,0,0,0
2018,19,KONZ,subadult,Peromyscus maniculatus,2,0,1,0
2018,19,ORNL,adult,Blarina brevicauda,1,0,0,0
2018,19,ORNL,adult,Peromyscus leucopus,52,13,3,1
2018,19,ORNL,adult,Peromyscus maniculatus,45,7,4,1
2018,19,ORNL,adult,Sigmodon hispidus,2,0,0,1
2018,19,ORNL,adult,Tamias striatus,3,0,0,0
2018,19,ORNL,juvenile,Peromyscus leucopus,7,2,0,0
2018,19,ORNL,juvenile,Peromyscus maniculatus,2,1,0,0
2018,19,ORNL,juvenile,Peromyscus sp.,1,0,0,0
2018,19,ORNL,subadult,Peromyscus leucopus,7,0,0,0
2018,19,ORNL,subadult,Peromyscus maniculatus,3,0,0,0
2018,19,ORNL,unknown,Peromyscus sp.,3,0,0,0
2018,19,OSBS,adult,Glaucomys volans,1,0,0,0
2018,19,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2018,19,OSBS,adult,Peromyscus gossypinus,2,0,0,0
2018,19,OSBS,adult,Podomys floridanus,12,0,0,0
2018,19,OSBS,adult,Sigmodon hispidus,2,0,0,0
2018,19,OSBS,subadult,Podomys floridanus,1,0,0,0
2018,19,OSBS,unknown,Glaucomys volans,7,0,0,0
2018,19,SCBI,adult,Blarina brevicauda,1,0,0,0
2018,19,SCBI,adult,Mus musculus,1,0,0,0
2018,19,SCBI,adult,Peromyscus leucopus,42,20,20,2
2018,19,SCBI,adult,Sorex fumeus,2,0,0,0
2018,19,SCBI,juvenile,Peromyscus leucopus,1,0,0,0
2018,19,SCBI,subadult,Mus musculus,1,0,0,0
2018,19,SCBI,subadult,Peromyscus leucopus,15,9,7,0
2018,20,TALL,adult,Blarina carolinensis,7,0,0,0
2018,20,TALL,adult,Peromyscus gossypinus,55,0,2,0
2018,20,TALL,adult,Peromyscus leucopus,6,0,1,0
2018,20,TALL,adult,Peromyscus polionotus,3,0,0,0
2018,20,TALL,juvenile,Peromyscus gossypinus,8,1,1,0
2018,20,TALL,subadult,Peromyscus gossypinus,3,0,0,0
2018,20,TALL,unknown,Blarina carolinensis,1,0,0,0
2018,21,LENO,adult,Oryzomys palustris,1,0,0,0
2018,21,LENO,adult,Peromyscus gossypinus,16,0,1,0
2018,21,SERC,adult,Blarina brevicauda,2,0,0,0
2018,21,SERC,adult,Mus musculus,2,0,0,0
2018,21,SERC,adult,Peromyscus leucopus,28,9,7,0
2018,21,SERC,juvenile,Peromyscus leucopus,2,1,1,0
2018,21,SERC,subadult,Peromyscus leucopus,20,2,9,0
2018,21,SERC,unknown,Peromyscus leucopus,9,0,0,0
2018,21,UKFS,adult,Microtus ochrogaster,5,0,1,2
2018,21,UKFS,adult,Peromyscus leucopus,28,0,5,9
2018,21,UKFS,adult,Peromyscus maniculatus,1,0,1,0
2018,21,UKFS,adult,Sigmodon hispidus,2,0,0,0
2018,21,UKFS,subadult,Neotoma floridana,2,0,0,0
2018,21,UKFS,subadult,Peromyscus leucopus,1,0,0,0
2018,23,KONZ,adult,Chaetodipus hispidus,5,0,0,1
2018,23,KONZ,adult,Microtus ochrogaster,7,0,1,0
2018,23,KONZ,adult,Peromyscus leucopus,50,0,2,11
2018,23,KONZ,adult,Peromyscus maniculatus,29,0,1,0
2018,23,KONZ,adult,Zapus hudsonius,2,0,0,0
2018,23,KONZ,juvenile,Peromyscus leucopus,1,0,0,0
2018,23,OSBS,adult,Glaucomys volans,1,0,0,0
2018,23,OSBS,adult,Ochrotomys nuttalli,2,0,0,0
2018,23,OSBS,adult,Peromyscus gossypinus,11,0,0,0
2018,23,OSBS,adult,Podomys floridanus,15,0,0,0
2018,23,OSBS,adult,Sigmodon hispidus,1,0,0,0
2018,23,OSBS,subadult,Sigmodon hispidus,1,0,0,0
2018,23,OSBS,unknown,Glaucomys volans,9,0,0,0
2018,23,OSBS,unknown,Sigmodon hispidus,1,0,0,0
2018,23,SCBI,adult,Blarina brevicauda,3,0,0,0
2018,23,SCBI,adult,Mus musculus,2,0,0,0
2018,23,SCBI,adult,Peromyscus leucopus,65,11,10,0
2018,23,SCBI,juvenile,Peromyscus leucopus,1,0,0,0
2018,23,SCBI,subadult,Peromyscus leucopus,57,11,7,0
2018,24,BLAN,adult,Mus musculus,1,0,0,0
2018,24,BLAN,adult,Peromyscus leucopus,108,1,2,0
2018,24,BLAN,subadult,Peromyscus leucopus,35,0,0,0
2018,24,BLAN,unknown,Peromyscus leucopus,1,0,0,0
2018,24,ORNL,adult,Peromyscus leucopus,82,7,1,0
2018,24,ORNL,adult,Peromyscus maniculatus,15,1,0,0
2018,24,ORNL,adult,Peromyscus sp.,1,0,0,0
2018,24,ORNL,adult,Sigmodon hispidus,3,0,1,0
2018,24,ORNL,adult,Tamias striatus,7,0,0,0
2018,24,ORNL,subadult,Peromyscus leucopus,6,1,2,0
2018,24,ORNL,unknown,Tamias striatus,1,0,0,0
2018,24,TALL,adult,Blarina carolinensis,2,0,0,0
2018,24,TALL,adult,Peromyscus gossypinus,51,0,0,0
2018,24,TALL,adult,Peromyscus leucopus,2,0,0,0
2018,24,TALL,adult,Sigmodon hispidus,1,0,0,0
2018,24,TALL,adult,Tamias striatus,1,0,0,0
2018,24,TALL,subadult,Peromyscus gossypinus,1,0,0,0
2018,24,TALL,unknown,Blarina carolinensis,7,0,0,0
2018,25,LENO,adult,Oryzomys palustris,8,0,0,0
2018,25,LENO,adult,Peromyscus gossypinus,15,0,0,0
2018,25,LENO,juvenile,Peromyscus gossypinus,1,0,0,0
2018,25,LENO,unknown,Blarina carolinensis,1,0,0,0
2018,27,OSBS,adult,Glaucomys volans,1,0,0,0
2018,27,OSBS,adult,Ochrotomys nuttalli,2,0,0,0
2018,27,OSBS,adult,Peromyscus gossypinus,8,0,0,0
2018,27,OSBS,adult,Podomys floridanus,13,0,0,0
2018,27,OSBS,adult,Sigmodon hispidus,2,0,0,0
2018,27,OSBS,subadult,Podomys floridanus,3,0,0,0
2018,27,OSBS,unknown,Glaucomys volans,13,0,0,0
2018,28,BLAN,adult,Blarina brevicauda,2,0,0,0
2018,28,BLAN,adult,Mus musculus,26,4,0,0
2018,28,BLAN,adult,Peromyscus leucopus,48,39,4,0
2018,28,BLAN,subadult,Mus musculus,3,0,0,0
2018,28,BLAN,subadult,Peromyscus leucopus,7,3,1,0
2018,28,BLAN,unknown,Peromyscus leucopus,2,0,0,0
2018,28,KONZ,adult,Chaetodipus hispidus,3,0,0,0
2018,28,KONZ,adult,Microtus ochrogaster,3,0,0,0
2018,28,KONZ,adult,Neotoma floridana,6,1,0,0
2018,28,KONZ,adult,Peromyscus leucopus,45,4,5,1
2018,28,KONZ,adult,Peromyscus maniculatus,17,2,0,0
2018,28,KONZ,adult,Zapus hudsonius,1,0,0,0
2018,28,KONZ,subadult,Neotoma floridana,1,0,0,0
2018,28,ORNL,adult,Blarina brevicauda,1,0,0,0
2018,28,ORNL,adult,Peromyscus leucopus,67,24,1,0
2018,28,ORNL,adult,Peromyscus maniculatus,9,3,0,0
2018,28,ORNL,adult,Peromyscus sp.,1,0,0,0
2018,28,ORNL,adult,Sigmodon hispidus,3,0,0,0
2018,28,ORNL,adult,Tamias striatus,1,0,0,0
2018,28,ORNL,juvenile,Sigmodon hispidus,2,0,0,0
2018,28,ORNL,subadult,Peromyscus leucopus,1,0,0,0
2018,28,ORNL,unknown,Blarina brevicauda,1,0,0,0
2018,29,LENO,adult,Peromyscus gossypinus,18,0,0,0
2018,29,SERC,adult,Blarina brevicauda,3,0,0,0
2018,29,SERC,adult,Mus musculus,3,0,0,0
2018,29,SERC,adult,Peromyscus leucopus,64,29,15,1
2018,29,SERC,subadult,Peromyscus leucopus,24,10,1,0
2018,29,SERC,unknown,Mus musculus,1,0,0,0
2018,29,UKFS,adult,Microtus ochrogaster,2,0,0,0
2018,29,UKFS,adult,Neotoma floridana,4,0,0,0
2018,29,UKFS,adult,Peromyscus leucopus,23,3,3,0
2018,29,UKFS,adult,Sigmodon hispidus,6,1,0,0
2018,29,UKFS,juvenile,Neotoma floridana,1,0,0,0
2018,29,UKFS,juvenile,Sigmodon hispidus,2,0,0,0
2018,29,UKFS,subadult,Sigmodon hispidus,2,0,0,0
2018,32,KONZ,adult,Blarina hylophaga,1,0,0,0
2018,32,KONZ,adult,Chaetodipus hispidus,2,0,0,0
2018,32,KONZ,adult,Microtus ochrogaster,1,0,0,0
2018,32,KONZ,adult,Neotoma floridana,6,2,0,0
2018,32,KONZ,adult,Peromyscus leucopus,46,4,2,1
2018,32,KONZ,adult,Peromyscus maniculatus,24,0,0,0
2018,32,KONZ,adult,Sigmodon hispidus,7,2,4,0
2018,32,KONZ,adult,Zapus hudsonius,1,1,0,0
2018,32,KONZ,juvenile,Sigmodon hispidus,1,0,0,0
2018,32,OSBS,adult,Peromyscus gossypinus,1,0,0,0
2018,32,OSBS,adult,Podomys floridanus,12,0,0,0
2018,32,OSBS,adult,Sigmodon hispidus,1,0,0,0
2018,32,OSBS,subadult,Glaucomys volans,1,0,0,0
2018,32,OSBS,subadult,Peromyscus gossypinus,2,0,0,0
2018,32,OSBS,unknown,Glaucomys volans,5,0,0,0
2018,32,SCBI,adult,Blarina brevicauda,4,0,0,0
2018,32,SCBI,adult,Mus musculus,3,1,0,0
2018,32,SCBI,adult,Peromyscus leucopus,129,63,25,0
2018,32,SCBI,adult,Tamias striatus,2,0,0,0
2018,32,SCBI,subadult,Peromyscus leucopus,18,11,0,0
2018,32,SCBI,unknown,Peromyscus leucopus,1,0,0,0
2018,33,SERC,adult,Mus musculus,1,0,0,0
2018,33,SERC,adult,Peromyscus leucopus,63,46,16,0
2018,33,SERC,subadult,Peromyscus leucopus,3,2,0,0
2018,33,TALL,adult,Peromyscus gossypinus,45,0,0,0
2018,33,TALL,adult,Sigmodon hispidus,1,0,0,0
2018,33,TALL,adult,Tamias striatus,1,0,0,0
2018,33,TALL,unknown,Blarina carolinensis,2,0,0,0
2018,36,KONZ,adult,Chaetodipus hispidus,1,0,0,0
2018,36,KONZ,adult,Microtus ochrogaster,2,0,0,0
2018,36,KONZ,adult,Neotoma floridana,7,0,0,0
2018,36,KONZ,adult,Peromyscus leucopus,40,4,4,0
2018,36,KONZ,adult,Peromyscus maniculatus,17,0,1,0
2018,36,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2018,36,KONZ,adult,Sigmodon hispidus,5,0,1,0
2018,36,KONZ,adult,Zapus hudsonius,2,0,0,0
2018,36,KONZ,subadult,Chaetodipus hispidus,2,1,0,0
2018,36,KONZ,subadult,Sigmodon hispidus,1,0,0,0
2018,36,ORNL,adult,Blarina brevicauda,6,0,0,0
2018,36,ORNL,adult,Peromyscus leucopus,47,5,2,0
2018,36,ORNL,adult,Peromyscus maniculatus,17,0,0,0
2018,36,ORNL,adult,Peromyscus sp.,2,0,0,0
2018,36,ORNL,adult,Sigmodon hispidus,1,0,0,0
2018,36,ORNL,adult,Tamias striatus,2,0,0,0
2018,36,ORNL,juvenile,Sigmodon hispidus,1,0,0,0
2018,36,SCBI,adult,Blarina brevicauda,8,1,0,0
2018,36,SCBI,adult,Microtus pinetorum,2,0,0,0
2018,36,SCBI,adult,Mus musculus,2,1,0,0
2018,36,SCBI,adult,Peromyscus leucopus,119,64,17,1
2018,36,SCBI,adult,Tamias striatus,1,0,0,0
2018,36,SCBI,subadult,Mus musculus,1,0,0,0
2018,36,SCBI,subadult,Peromyscus leucopus,3,1,2,0
2018,36,SCBI,unknown,Mustela frenata,1,0,1,0
2018,37,BLAN,adult,Blarina brevicauda,4,0,0,0
2018,37,BLAN,adult,Microtus pinetorum,4,0,0,0
2018,37,BLAN,adult,Mus musculus,21,0,0,0
2018,37,BLAN,adult,Peromyscus leucopus,127,21,15,0
2018,37,BLAN,juvenile,Mus musculus,8,0,0,0
2018,37,BLAN,juvenile,Peromyscus leucopus,1,0,0,0
2018,37,BLAN,subadult,Mus musculus,6,0,1,0
2018,37,BLAN,subadult,Peromyscus leucopus,1,0,0,0
2018,37,TALL,adult,Peromyscus gossypinus,38,0,0,0
2018,37,TALL,adult,Peromyscus leucopus,2,0,0,0
2018,37,TALL,adult,Sigmodon hispidus,1,0,0,0
2018,37,TALL,adult,Tamias striatus,1,0,0,0
2018,37,TALL,unknown,Blarina carolinensis,6,0,0,0
2018,37,UKFS,adult,Microtus ochrogaster,2,1,0,0
2018,37,UKFS,adult,Neotoma floridana,8,0,0,0
2018,37,UKFS,adult,Peromyscus leucopus,11,1,0,0
2018,37,UKFS,adult,Sigmodon hispidus,18,5,6,0
2018,37,UKFS,juvenile,Sigmodon hispidus,1,0,0,0
2018,37,UKFS,subadult,Sigmodon hispidus,2,1,0,0
2018,40,KONZ,adult,Chaetodipus hispidus,5,2,0,0
2018,40,KONZ,adult,Neotoma floridana,6,1,0,0
2018,40,KONZ,adult,Peromyscus leucopus,48,17,7,0
2018,40,KONZ,adult,Peromyscus maniculatus,29,13,10,0
2018,40,KONZ,adult,Reithrodontomys megalotis,1,0,0,0
2018,40,KONZ,adult,Sigmodon hispidus,2,0,0,0
2018,40,KONZ,subadult,Sigmodon hispidus,1,0,0,0
2018,40,ORNL,adult,Blarina brevicauda,13,0,0,0
2018,40,ORNL,adult,Peromyscus leucopus,33,0,0,0
2018,40,ORNL,adult,Peromyscus maniculatus,13,0,0,0
2018,40,ORNL,adult,Peromyscus sp.,2,0,0,0
2018,40,ORNL,adult,Sigmodon hispidus,4,0,0,0
2018,40,ORNL,subadult,Peromyscus leucopus,1,0,0,0
2018,40,ORNL,unknown,Peromyscus sp.,1,0,0,0
2018,40,SCBI,adult,Blarina brevicauda,5,0,0,0
2018,40,SCBI,adult,Microtus pinetorum,1,0,0,0
2018,40,SCBI,adult,Mus musculus,3,0,0,0
2018,40,SCBI,adult,Peromyscus leucopus,119,33,19,0
2018,40,SCBI,adult,Tamias striatus,7,0,3,1
2018,40,SCBI,juvenile,Peromyscus leucopus,4,2,2,0
2018,40,SCBI,subadult,Peromyscus leucopus,5,2,0,0
2018,40,SCBI,unknown,Blarina brevicauda,5,0,0,0
2018,41,TALL,adult,Blarina carolinensis,5,0,0,0
2018,41,TALL,adult,Peromyscus gossypinus,15,0,1,0
2018,41,TALL,unknown,Blarina carolinensis,7,0,0,0
2018,42,LENO,adult,Neotoma floridana,1,0,0,0
2018,42,LENO,adult,Oryzomys palustris,1,0,0,0
2018,42,LENO,adult,Peromyscus gossypinus,3,0,0,0
2018,42,LENO,juvenile,Peromyscus gossypinus,1,0,0,0
2018,42,SERC,adult,Blarina brevicauda,5,0,0,0
2018,42,SERC,adult,Peromyscus leucopus,29,7,2,0
2018,42,SERC,subadult,Peromyscus leucopus,2,0,1,0
2018,42,UKFS,adult,Neotoma floridana,1,0,0,0
2018,42,UKFS,adult,Peromyscus leucopus,10,1,0,0
2018,42,UKFS,adult,Reithrodontomys megalotis,1,0,0,0
2018,42,UKFS,adult,Sigmodon hispidus,3,0,0,0
2018,42,UKFS,juvenile,Sigmodon hispidus,2,0,0,0
2018,42,UKFS,subadult,Sigmodon hispidus,4,1,0,0
2018,44,OSBS,adult,Glaucomys volans,3,0,0,0
2019,13,OSBS,adult,Glaucomys volans,4,0,0,0
2019,13,OSBS,adult,Peromyscus gossypinus,5,0,0,0
2019,13,OSBS,adult,Podomys floridanus,13,1,0,0
2019,13,OSBS,adult,Sorex longirostris,1,0,0,0
2019,13,SCBI,adult,Microtus pennsylvanicus,1,0,0,0
2019,13,SCBI,adult,Mus musculus,3,0,0,0
2019,13,SCBI,adult,Peromyscus leucopus,15,6,0,0
2019,13,SCBI,adult,Peromyscus maniculatus,1,0,0,0
2019,13,SCBI,subadult,Mus musculus,2,0,0,0
2019,13,SCBI,subadult,Peromyscus leucopus,7,3,0,0
2019,13,SCBI,subadult,Peromyscus maniculatus,1,1,0,0
2019,13,SCBI,unknown,Peromyscus leucopus,1,0,0,0
2019,14,BLAN,adult,Mus musculus,5,0,0,0
2019,14,BLAN,adult,Peromyscus leucopus,24,7,0,0
2019,14,BLAN,subadult,Peromyscus leucopus,4,1,0,0
2019,14,ORNL,adult,Peromyscus leucopus,27,12,0,0
2019,14,ORNL,adult,Tamias striatus,1,1,0,0
2019,14,ORNL,juvenile,Peromyscus leucopus,7,2,0,0
2019,14,TALL,adult,Blarina carolinensis,1,0,0,0
2019,14,TALL,adult,Microtus pinetorum,1,0,1,1
2019,14,TALL,adult,Peromyscus gossypinus,28,1,1,0
2019,14,TALL,adult,Peromyscus leucopus,3,0,0,0
2019,14,TALL,juvenile,Peromyscus gossypinus,9,0,0,0
2019,14,TALL,subadult,Peromyscus gossypinus,9,0,0,0
2019,14,TALL,unknown,Blarina carolinensis,4,0,0,0
2019,18,KONZ,adult,Peromyscus leucopus,19,17,12,1
2019,18,KONZ,adult,Peromyscus maniculatus,21,8,1,0
2019,18,KONZ,juvenile,Peromyscus leucopus,2,0,0,0
2019,18,KONZ,juvenile,Peromyscus maniculatus,3,0,0,0
2019,18,KONZ,subadult,Peromyscus maniculatus,4,0,0,0
2019,18,ORNL,adult,Blarina brevicauda,1,0,0,0
2019,18,ORNL,adult,Peromyscus leucopus,70,27,8,1
2019,18,ORNL,adult,Sigmodon hispidus,1,1,0,0
2019,18,ORNL,adult,Tamias striatus,10,0,0,0
2019,18,ORNL,juvenile,Peromyscus leucopus,9,3,0,0
2019,18,ORNL,subadult,Peromyscus leucopus,26,8,1,0
2019,18,ORNL,subadult,Peromyscus maniculatus,1,0,0,0
2019,18,OSBS,adult,Glaucomys volans,6,0,0,0
2019,18,OSBS,adult,Ochrotomys nuttalli,1,0,0,0
2019,18,OSBS,adult,Peromyscus gossypinus,4,0,1,0
2019,18,OSBS,adult,Podomys floridanus,19,0,0,0
2019,18,OSBS,subadult,Ochrotomys nuttalli,1,0,0,0
2019,18,SCBI,adult,Blarina brevicauda,2,0,0,0
2019,18,SCBI,adult,Microtus pennsylvanicus,2,1,0,0
2019,18,SCBI,adult,Mus musculus,12,1,0,0
2019,18,SCBI,adult,Peromyscus leucopus,63,36,4,0
2019,18,SCBI,adult,Peromyscus maniculatus,1,1,1,0
2019,18,SCBI,adult,Peromyscus sp.,1,0,0,0
2019,18,SCBI,juvenile,Mus musculus,4,0,1,0
2019,18,SCBI,subadult,Peromyscus leucopus,4,4,0,0
2019,18,TALL,adult,Ochrotomys nuttalli,1,0,0,0
2019,18,TALL,adult,Peromyscus gossypinus/leucopus,48,2,3,0
2019,18,TALL,juvenile,Peromyscus gossypinus/leucopus,4,0,0,0
2019,18,TALL,subadult,Peromyscus gossypinus/leucopus,6,0,0,0
2019,18,TALL,subadult,Peromyscus leucopus,1,0,0,0
2019,18,TALL,unknown,Blarina carolinensis,10,0,0,0
2019,19,LENO,adult,Oryzomys palustris,1,0,0,0
2019,19,LENO,adult,Peromyscus gossypinus/leucopus,3,0,0,0
2019,19,LENO,juvenile,Peromyscus gossypinus/leucopus,2,0,0,0
2019,19,SERC,adult,Blarina brevicauda,1,0,0,0
2019,19,SERC,adult,Mus musculus,2,0,0,0
2019,19,SERC,adult,Peromyscus leucopus,21,4,2,0
2019,19,SERC,adult,Peromyscus maniculatus,1,1,0,0
2019,19,SERC,subadult,Peromyscus leucopus,8,3,0,0
2019,19,SERC,subadult,Peromyscus maniculatus,1,1,0,0
2019,22,KONZ,adult,Chaetodipus hispidus,3,0,0,0
2019,22,KONZ,adult,Microtus ochrogaster,1,0,0,0
